Country;Localite;Category;Value;Date;Sources;Link
Sierra Leone;Tonkolili;Deaths;116;09/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-196.pdf
Sierra Leone;Port;Deaths;311;09/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-196.pdf
Sierra Leone;Pujehun;Deaths;21;09/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-196.pdf
Sierra Leone;Bo;Deaths;136;09/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-196.pdf
Sierra Leone;Moyamba;Deaths;74;09/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-196.pdf
Sierra Leone;Bonthe;Deaths;6;09/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-196.pdf
Sierra Leone;Western Rural;Deaths;315;09/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-196.pdf
Sierra Leone;Western Urban (Freetown);Deaths;235;09/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-196.pdf
Sierra Leone;National;Deaths;2189;09/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-196.pdf
Sierra Leone;Kailahun;Deaths;267;10/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-197.pdf
Sierra Leone;Kenema;Deaths;266;10/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-197.pdf
Sierra Leone;Kono;Deaths;72;10/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-197.pdf
Sierra Leone;Kambia;Deaths;42;10/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-197.pdf
Sierra Leone;Koinadugu;Deaths;61;10/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-197.pdf
Sierra Leone;Bombali;Deaths;271;10/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-197.pdf
Sierra Leone;Tonkolili;Deaths;117;10/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-197.pdf
Sierra Leone;Port;Deaths;328;10/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-197.pdf
Sierra Leone;Pujehun;Deaths;21;10/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-197.pdf
Sierra Leone;Bo;Deaths;137;10/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-197.pdf
Sierra Leone;Moyamba;Deaths;74;10/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-197.pdf
Sierra Leone;Bonthe;Deaths;6;10/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-197.pdf
Sierra Leone;Western Rural;Deaths;329;10/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-197.pdf
Sierra Leone;Western Urban (Freetown);Deaths;240;10/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-197.pdf
Sierra Leone;National;Deaths;2231;10/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-197.pdf
Sierra Leone;Kailahun;Deaths;267;11/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-198.pdf
Sierra Leone;Kenema;Deaths;266;11/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-198.pdf
Sierra Leone;Kono;Deaths;72;11/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-198.pdf
Sierra Leone;Kambia;Deaths;46;11/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-198.pdf
Sierra Leone;Koinadugu;Deaths;61;11/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-198.pdf
Sierra Leone;Bombali;Deaths;275;11/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-198.pdf
Sierra Leone;Tonkolili;Deaths;118;11/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-198.pdf
Sierra Leone;Port;Deaths;337;11/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-198.pdf
Sierra Leone;Pujehun;Deaths;21;11/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-198.pdf
Sierra Leone;Bo;Deaths;138;11/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-198.pdf
Sierra Leone;Moyamba;Deaths;74;11/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-198.pdf
Sierra Leone;Bonthe;Deaths;6;11/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-198.pdf
Sierra Leone;Western Rural;Deaths;348;11/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-198.pdf
Sierra Leone;Western Urban (Freetown);Deaths;247;11/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-198.pdf
Sierra Leone;National;Deaths;2276;11/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-198.pdf
Sierra Leone;Kailahun;Deaths;267;12/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-199.pdf
Sierra Leone;Kenema;Deaths;266;12/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-199.pdf
Sierra Leone;Kono;Deaths;72;12/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-199.pdf
Sierra Leone;Kambia;Deaths;47;12/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-199.pdf
Sierra Leone;Koinadugu;Deaths;64;12/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-199.pdf
Sierra Leone;Bombali;Deaths;278;12/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-199.pdf
Sierra Leone;Tonkolili;Deaths;119;12/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-199.pdf
Sierra Leone;Port;Deaths;342;12/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-199.pdf
Sierra Leone;Pujehun;Deaths;21;12/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-199.pdf
Sierra Leone;Bo;Deaths;140;12/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-199.pdf
Sierra Leone;Moyamba;Deaths;74;12/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-199.pdf
Sierra Leone;Bonthe;Deaths;6;12/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-199.pdf
Sierra Leone;Western Rural;Deaths;366;12/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-199.pdf
Sierra Leone;Western Urban (Freetown);Deaths;256;12/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-199.pdf
Sierra Leone;National;Deaths;2318;12/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-199.pdf
Sierra Leone;Kailahun;Deaths;267;13/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-200.pdf
Sierra Leone;Kenema;Deaths;266;13/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-200.pdf
Sierra Leone;Kono;Deaths;72;13/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-200.pdf
Sierra Leone;Kambia;Deaths;48;13/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-200.pdf
Sierra Leone;Koinadugu;Deaths;64;13/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-200.pdf
Sierra Leone;Bombali;Deaths;281;13/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-200.pdf
Sierra Leone;Tonkolili;Deaths;123;13/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-200.pdf
Sierra Leone;Port;Deaths;353;13/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-200.pdf
Sierra Leone;Pujehun;Deaths;21;13/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-200.pdf
Sierra Leone;Bo;Deaths;141;13/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-200.pdf
Sierra Leone;Moyamba;Deaths;75;13/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-200.pdf
Sierra Leone;Bonthe;Deaths;6;13/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-200.pdf
Sierra Leone;Western Rural;Deaths;386;13/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-200.pdf
Sierra Leone;Western Urban (Freetown);Deaths;262;13/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-200.pdf
Sierra Leone;National;Deaths;2365;13/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-200.pdf
Sierra Leone;Kailahun;Deaths;267;14/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-201.pdf
Sierra Leone;Kenema;Deaths;266;14/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-201.pdf
Sierra Leone;Kono;Deaths;74;14/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-201.pdf
Sierra Leone;Kambia;Deaths;48;14/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-201.pdf
Sierra Leone;Koinadugu;Deaths;64;14/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-201.pdf
Sierra Leone;Bombali;Deaths;287;14/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-201.pdf
Sierra Leone;Tonkolili;Deaths;129;14/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-201.pdf
Sierra Leone;Port;Deaths;359;14/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-201.pdf
Sierra Leone;Pujehun;Deaths;21;14/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-201.pdf
Sierra Leone;Bo;Deaths;141;14/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-201.pdf
Sierra Leone;Moyamba;Deaths;76;14/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-201.pdf
Sierra Leone;Bonthe;Deaths;6;14/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-201.pdf
Sierra Leone;Western Rural;Deaths;405;14/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-201.pdf
Sierra Leone;Western Urban (Freetown);Deaths;274;14/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-201.pdf
Sierra Leone;National;Deaths;2417;14/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-201.pdf
Sierra Leone;Kailahun;Deaths;267;15/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-202.pdf
Sierra Leone;Kenema;Deaths;267;15/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-202.pdf
Sierra Leone;Kono;Deaths;74;15/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-202.pdf
Sierra Leone;Kambia;Deaths;48;15/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-202.pdf
Sierra Leone;Koinadugu;Deaths;66;15/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-202.pdf
Sierra Leone;Bombali;Deaths;289;15/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-202.pdf
Sierra Leone;Tonkolili;Deaths;129;15/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-202.pdf
Sierra Leone;Port;Deaths;364;15/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-202.pdf
Sierra Leone;Pujehun;Deaths;21;15/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-202.pdf
Sierra Leone;Bo;Deaths;142;15/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-202.pdf
Sierra Leone;Moyamba;Deaths;78;15/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-202.pdf
Sierra Leone;Bonthe;Deaths;6;15/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-202.pdf
Sierra Leone;Western Rural;Deaths;411;15/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-202.pdf
Sierra Leone;Western Urban (Freetown);Deaths;280;15/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-202.pdf
Sierra Leone;National;Deaths;2442;15/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-202.pdf
Sierra Leone;Kailahun;Deaths;267;16/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-203.pdf
Sierra Leone;Kenema;Deaths;267;16/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-203.pdf
Sierra Leone;Kono;Deaths;74;16/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-203.pdf
Sierra Leone;Kambia;Deaths;51;16/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-203.pdf
Sierra Leone;Koinadugu;Deaths;66;16/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-203.pdf
Sierra Leone;Bombali;Deaths;289;16/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-203.pdf
Sierra Leone;Tonkolili;Deaths;130;16/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-203.pdf
Sierra Leone;Port;Deaths;370;16/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-203.pdf
Sierra Leone;Pujehun;Deaths;21;16/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-203.pdf
Sierra Leone;Bo;Deaths;142;16/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-203.pdf
Sierra Leone;Moyamba;Deaths;79;16/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-203.pdf
Sierra Leone;Bonthe;Deaths;6;16/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-203.pdf
Sierra Leone;Western Rural;Deaths;418;16/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-203.pdf
Sierra Leone;Western Urban (Freetown);Deaths;281;16/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-203.pdf
Sierra Leone;National;Deaths;2461;16/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-203.pdf
Sierra Leone;Kailahun;Deaths;267;17/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-204.pdf
Sierra Leone;Kenema;Deaths;267;17/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-204.pdf
Sierra Leone;Kono;Deaths;81;17/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-204.pdf
Sierra Leone;Kambia;Deaths;51;17/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-204.pdf
Sierra Leone;Koinadugu;Deaths;66;17/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-204.pdf
Sierra Leone;Bombali;Deaths;290;17/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-204.pdf
Sierra Leone;Tonkolili;Deaths;132;17/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-204.pdf
Sierra Leone;Port;Deaths;372;17/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-204.pdf
Sierra Leone;Pujehun;Deaths;21;17/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-204.pdf
Sierra Leone;Bo;Deaths;142;17/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-204.pdf
Sierra Leone;Moyamba;Deaths;79;17/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-204.pdf
Sierra Leone;Bonthe;Deaths;6;17/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-204.pdf
Sierra Leone;Western Rural;Deaths;421;17/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-204.pdf
Sierra Leone;Western Urban (Freetown);Deaths;282;17/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-204.pdf
Sierra Leone;National;Deaths;2477;17/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-204.pdf
Sierra Leone;Kailahun;Deaths;267;18/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-205.pdf
Sierra Leone;Kenema;Deaths;267;18/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-205.pdf
Sierra Leone;Kono;Deaths;85;18/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-205.pdf
Sierra Leone;Kambia;Deaths;52;18/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-205.pdf
Sierra Leone;Koinadugu;Deaths;68;18/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-205.pdf
Sierra Leone;Bombali;Deaths;293;18/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-205.pdf
Sierra Leone;Tonkolili;Deaths;132;18/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-205.pdf
Sierra Leone;Port;Deaths;372;18/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-205.pdf
Sierra Leone;Pujehun;Deaths;21;18/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-205.pdf
Sierra Leone;Bo;Deaths;146;18/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-205.pdf
Sierra Leone;Moyamba;Deaths;79;18/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-205.pdf
Sierra Leone;Bonthe;Deaths;6;18/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-205.pdf
Sierra Leone;Western Rural;Deaths;431;18/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-205.pdf
Sierra Leone;Western Urban (Freetown);Deaths;283;18/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-205.pdf
Sierra Leone;National;Deaths;2502;18/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-205.pdf
Sierra Leone;Kailahun;Deaths;267;19/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-206.pdf
Sierra Leone;Kenema;Deaths;267;19/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-206.pdf
Sierra Leone;Kono;Deaths;90;19/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-206.pdf
Sierra Leone;Kambia;Deaths;52;19/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-206.pdf
Sierra Leone;Koinadugu;Deaths;68;19/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-206.pdf
Sierra Leone;Bombali;Deaths;295;19/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-206.pdf
Sierra Leone;Tonkolili;Deaths;136;19/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-206.pdf
Sierra Leone;Port;Deaths;375;19/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-206.pdf
Sierra Leone;Pujehun;Deaths;21;19/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-206.pdf
Sierra Leone;Bo;Deaths;147;19/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-206.pdf
Sierra Leone;Moyamba;Deaths;80;19/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-206.pdf
Sierra Leone;Bonthe;Deaths;7;19/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-206.pdf
Sierra Leone;Western Rural;Deaths;438;19/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-206.pdf
Sierra Leone;Western Urban (Freetown);Deaths;286;19/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-206.pdf
Sierra Leone;National;Deaths;2529;19/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-206.pdf
Sierra Leone;Kailahun;Deaths;267;20/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-207.pdf
Sierra Leone;Kenema;Deaths;267;20/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-207.pdf
Sierra Leone;Kono;Deaths;90;20/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-207.pdf
Sierra Leone;Kambia;Deaths;52;20/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-207.pdf
Sierra Leone;Koinadugu;Deaths;68;20/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-207.pdf
Sierra Leone;Bombali;Deaths;298;20/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-207.pdf
Sierra Leone;Tonkolili;Deaths;139;20/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-207.pdf
Sierra Leone;Port;Deaths;377;20/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-207.pdf
Sierra Leone;Pujehun;Deaths;21;20/12/2014;Gvt;http://health.gov.sl/wp-content/uploads/2014/12/Ebola-Situation-Report_Vol-207.pdf
